SoilPh,RelativeHumidity,SoilTemperature,Insect1,Insect2
6.4,93,20,Leafhopper,Slugs and Snails
6.1,91,20,Leafhopper,Slugs and Snails
6.9,90,19,Leafhopper,Slugs and Snails
7.2,95,20,Leafhopper,Slugs and Snails
6.4,93,19,Leafhopper,Slugs and Snails
6.7,91,16,Leafhopper,Slugs and Snails
6.6,94,17,Leafhopper,Slugs and Snails
6.1,92,15,Leafhopper,Slugs and Snails
6.5,94,18,Leafhopper,Slugs and Snails
7.4,91,15,Leafhopper,Slugs and Snails
7.1,92,20,Leafhopper,Slugs and Snails
6.4,92,16,Leafhopper,Slugs and Snails
6.1,92,20,Leafhopper,Slugs and Snails
6.5,92,18,Leafhopper,Slugs and Snails
7.5,94,17,Leafhopper,Slugs and Snails
7.3,93,17,Leafhopper,Slugs and Snails
7.1,95,17,Leafhopper,Slugs and Snails
7.3,91,19,Leafhopper,Slugs and Snails
6.4,91,18,Leafhopper,Slugs and Snails
6.4,93,18,Leafhopper,Slugs and Snails
6.2,92,16,Leafhopper,Slugs and Snails
6.7,92,17,Leafhopper,Slugs and Snails
6.8,94,15,Leafhopper,Slugs and Snails
7.4,77,30,Corn Earworm,Corn Aphid
6.6,82,29,Corn Earworm,Corn Aphid
6.9,76,30,Corn Earworm,Corn Aphid
6.8,75,25,Corn Earworm,Corn Aphid
6.1,79,29,Corn Earworm,Corn Aphid
6.8,87,26,Corn Earworm,Corn Aphid
7.3,72,31,Corn Earworm,Corn Aphid
6.4,70,30,Corn Earworm,Corn Aphid
6.8,78,29,Corn Earworm,Corn Aphid
6,86,31,Corn Earworm,Corn Aphid
5.9,72,32,Corn Earworm,Corn Aphid
5.6,70,33,Corn Earworm,Corn Aphid
6.2,85,27,Corn Earworm,Corn Aphid
6.1,89,28,Corn Earworm,Corn Aphid
6,82,30,Corn Earworm,Corn Aphid
6.3,89,26,Corn Earworm,Corn Aphid
6.5,71,29,Corn Earworm,Corn Aphid
7.1,75,31,Corn Earworm,Corn Aphid
6,82,25,Corn Earworm,Corn Aphid
6.6,76,30,Corn Earworm,Corn Aphid
6.6,87,29,Corn Earworm,Corn Aphid
6.3,78,31,Corn Earworm,Corn Aphid
5.6,80,33,Corn Earworm,Corn Aphid
6.2,76,27,Corn Earworm,Corn Aphid
6.9,80,26,Corn Earworm,Corn Aphid
6,75,26,Corn Earworm,Corn Aphid
5.8,76,27,Corn Earworm,Corn Aphid
6.2,73,27,Corn Earworm,Corn Aphid
7.4,75,26,Corn Earworm,Corn Aphid
5.5,74,27,Corn Earworm,Corn Aphid
6.3,72,29,Corn Earworm,Corn Aphid
7.2,81,30,Corn Earworm,Corn Aphid
7.3,88,33,Corn Earworm,Corn Aphid
6,77,30,Corn Earworm,Corn Aphid
5.6,71,30,Corn Earworm,Corn Aphid
6.8,75,31,Corn Earworm,Corn Aphid
7,82,33,Corn Earworm,Corn Aphid
6.1,72,26,Corn Earworm,Corn Aphid
7.2,83,26,Corn Earworm,Corn Aphid
7,82,30,Corn Earworm,Corn Aphid
6.6,88,27,Corn Earworm,Corn Aphid
6.1,78,25,Corn Earworm,Corn Aphid
7,82,28,Corn Earworm,Corn Aphid
6.8,76,26,Corn Earworm,Corn Aphid
7,85,26,Corn Earworm,Corn Aphid
7,84,26,Corn Earworm,Corn Aphid
6.5,90,27,Corn Earworm,Corn Aphid
5.9,78,33,Corn Earworm,Corn Aphid
6.2,79,29,Corn Earworm,Corn Aphid
6.6,74,29,Corn Earworm,Corn Aphid
7.4,72,29,Corn Earworm,Corn Aphid
6.1,81,32,Corn Earworm,Corn Aphid
6.1,74,29,Corn Earworm,Corn Aphid
6.6,87,32,Corn Earworm,Corn Aphid
7.4,83,27,Corn Earworm,Corn Aphid
7.1,80,28,Corn Earworm,Corn Aphid
7,77,30,Corn Earworm,Corn Aphid
6.5,81,26,Corn Earworm,Corn Aphid
6.8,87,27,Corn Earworm,Corn Aphid
6.5,76,32,Corn Earworm,Corn Aphid
5.6,89,29,Corn Earworm,Corn Aphid
6.7,75,28,Corn Earworm,Corn Aphid
5.5,79,30,Corn Earworm,Corn Aphid
6.9,84,30,Corn Earworm,Corn Aphid
6,79,33,Corn Earworm,Corn Aphid
7.3,79,28,Corn Earworm,Corn Aphid
6.5,77,25,Corn Earworm,Corn Aphid
6.5,81,29,Corn Earworm,Corn Aphid
6.3,76,31,Corn Earworm,Corn Aphid
6.2,71,26,Corn Earworm,Corn Aphid
5.6,79,32,Corn Earworm,Corn Aphid
6.5,82,31,Corn Earworm,Corn Aphid
7.3,85,30,Corn Earworm,Corn Aphid
6,83,25,Corn Earworm,Corn Aphid
6.1,74,26,Corn Earworm,Corn Aphid
6.5,85,27,Corn Earworm,Corn Aphid
6.4,90,26,Corn Earworm,Corn Aphid
6.2,70,28,Corn Earworm,Corn Aphid
6,77,29,Corn Earworm,Corn Aphid
5.6,74,33,Corn Earworm,Corn Aphid
6.1,81,30,Corn Earworm,Corn Aphid
6.3,81,31,Corn Earworm,Corn Aphid
5.5,81,28,Corn Earworm,Corn Aphid
7.4,79,31,Corn Earworm,Corn Aphid
6.8,71,26,Corn Earworm,Corn Aphid
7,82,25,Corn Earworm,Corn Aphid
6.8,78,29,Corn Earworm,Corn Aphid
6.5,74,27,Corn Earworm,Corn Aphid
7.2,89,32,Corn Earworm,Corn Aphid
6,83,31,Corn Earworm,Corn Aphid
5.7,70,27,Corn Earworm,Corn Aphid
6.3,72,33,Corn Earworm,Corn Aphid
7.2,73,27,Corn Earworm,Corn Aphid
6.7,85,33,Corn Earworm,Corn Aphid
5.9,90,29,Corn Earworm,Corn Aphid
6.2,89,27,Corn Earworm,Corn Aphid
7.2,84,31,Corn Earworm,Corn Aphid
7,74,33,Corn Earworm,Corn Aphid
6.8,72,25,Corn Earworm,Corn Aphid
5.7,87,33,Corn Earworm,Corn Aphid
6.6,88,19,Slugs and Snails,Thrips
7.3,89,17,Slugs and Snails,Thrips
7.1,80,19,Slugs and Snails,Thrips
6.5,89,17,Slugs and Snails,Thrips
7.1,87,17,Slugs and Snails,Thrips
6.9,82,20,Slugs and Snails,Thrips
7.4,85,20,Slugs and Snails,Thrips
6.8,86,18,Slugs and Snails,Thrips
7.1,84,19,Slugs and Snails,Thrips
7.4,86,17,Slugs and Snails,Thrips
7.3,90,19,Slugs and Snails,Thrips
6.6,81,17,Slugs and Snails,Thrips
6.9,83,18,Slugs and Snails,Thrips
6.6,84,19,Slugs and Snails,Thrips
7.2,89,19,Slugs and Snails,Thrips
7.4,81,19,Slugs and Snails,Thrips
7.2,81,18,Slugs and Snails,Thrips
7.3,87,19,Slugs and Snails,Thrips
7.1,88,19,Slugs and Snails,Thrips
6.7,86,19,Slugs and Snails,Thrips
7.3,82,18,Slugs and Snails,Thrips
7.1,88,18,Slugs and Snails,Thrips
6.9,88,19,Slugs and Snails,Thrips
6.7,87,18,Slugs and Snails,Thrips
7.4,81,17,Slugs and Snails,Thrips
7,80,18,Slugs and Snails,Thrips
7.2,81,20,Slugs and Snails,Thrips
7,89,20,Slugs and Snails,Thrips
7.2,87,20,Slugs and Snails,Thrips
7.2,82,19,Slugs and Snails,Thrips
6.8,82,18,Slugs and Snails,Thrips
7,89,19,Slugs and Snails,Thrips
6.7,85,19,Slugs and Snails,Thrips
7.1,86,17,Slugs and Snails,Thrips
7.1,86,17,Slugs and Snails,Thrips
7.5,85,18,Slugs and Snails,Thrips
7.1,86,19,Slugs and Snails,Thrips
6.8,89,18,Slugs and Snails,Thrips
7,83,20,Slugs and Snails,Thrips
6.6,88,18,Slugs and Snails,Thrips
7.3,83,19,Slugs and Snails,Thrips
7.1,84,17,Slugs and Snails,Thrips
6.6,87,19,Slugs and Snails,Thrips
6.8,85,20,Slugs and Snails,Thrips
7.2,80,18,Slugs and Snails,Thrips
6.7,85,19,Slugs and Snails,Thrips
7,81,19,Slugs and Snails,Thrips
7.2,87,20,Slugs and Snails,Thrips
6.9,83,18,Slugs and Snails,Thrips
6.8,80,18,Slugs and Snails,Thrips
6.6,84,18,Slugs and Snails,Thrips
6.9,80,20,Slugs and Snails,Thrips
7,87,18,Slugs and Snails,Thrips
7.2,84,18,Slugs and Snails,Thrips
6.6,80,17,Slugs and Snails,Thrips
6.7,82,19,Slugs and Snails,Thrips
6.9,88,18,Slugs and Snails,Thrips
6.9,84,20,Slugs and Snails,Thrips
6.8,81,18,Slugs and Snails,Thrips
6.6,81,18,Slugs and Snails,Thrips
6.9,90,20,Slugs and Snails,Thrips
6.9,82,17,Slugs and Snails,Thrips
7,84,19,Slugs and Snails,Thrips
7.4,82,20,Slugs and Snails,Thrips
7.1,82,18,Slugs and Snails,Thrips
7.5,86,19,Slugs and Snails,Thrips
6.9,85,19,Slugs and Snails,Thrips
6.6,83,20,Slugs and Snails,Thrips
6.6,89,19,Slugs and Snails,Thrips
7.1,85,17,Slugs and Snails,Thrips
7.2,82,19,Slugs and Snails,Thrips
7.2,89,18,Slugs and Snails,Thrips
7.4,80,17,Slugs and Snails,Thrips
7.1,84,17,Slugs and Snails,Thrips
6.6,89,18,Slugs and Snails,Thrips
7.3,89,20,Slugs and Snails,Thrips
6.8,82,20,Slugs and Snails,Thrips
7.5,81,18,Slugs and Snails,Thrips
7.2,87,18,Slugs and Snails,Thrips
7.2,87,19,Slugs and Snails,Thrips
7.1,81,18,Slugs and Snails,Thrips
6.8,83,19,Slugs and Snails,Thrips
6.7,86,19,Slugs and Snails,Thrips
7.1,85,20,Slugs and Snails,Thrips
7.4,82,19,Slugs and Snails,Thrips
6.5,82,19,Slugs and Snails,Thrips
6.9,82,18,Slugs and Snails,Thrips
6.8,89,19,Slugs and Snails,Thrips
7.2,85,20,Slugs and Snails,Thrips
6.9,86,19,Slugs and Snails,Thrips
7.1,83,17,Slugs and Snails,Thrips
7.3,89,20,Slugs and Snails,Thrips
6.8,88,17,Slugs and Snails,Thrips
6.7,82,18,Slugs and Snails,Thrips
6.5,82,18,Slugs and Snails,Thrips
7.2,89,18,Slugs and Snails,Thrips
6.8,84,20,Slugs and Snails,Thrips
7.2,85,17,Slugs and Snails,Thrips
7.2,82,20,Slugs and Snails,Thrips
6.9,88,17,Slugs and Snails,Thrips
7,52,24,Pink Wheat Borer,Wheat Armyworm
6.4,51,24,Pink Wheat Borer,Wheat Armyworm
6.6,59,21,Pink Wheat Borer,Wheat Armyworm
6.9,51,24,Pink Wheat Borer,Wheat Armyworm
6.4,53,22,Pink Wheat Borer,Wheat Armyworm
6.7,55,23,Pink Wheat Borer,Wheat Armyworm
6.6,55,23,Pink Wheat Borer,Wheat Armyworm
6.3,52,24,Pink Wheat Borer,Wheat Armyworm
6.7,56,22,Pink Wheat Borer,Wheat Armyworm
6.4,51,23,Pink Wheat Borer,Wheat Armyworm
6.4,53,21,Pink Wheat Borer,Wheat Armyworm
6.6,51,22,Pink Wheat Borer,Wheat Armyworm
6.4,59,23,Pink Wheat Borer,Wheat Armyworm
7,58,24,Pink Wheat Borer,Wheat Armyworm
6.6,53,23,Pink Wheat Borer,Wheat Armyworm
7,55,22,Pink Wheat Borer,Wheat Armyworm
6.6,53,21,Pink Wheat Borer,Wheat Armyworm
6.4,51,22,Pink Wheat Borer,Wheat Armyworm
6.9,57,22,Pink Wheat Borer,Wheat Armyworm
6.4,57,21,Pink Wheat Borer,Wheat Armyworm
6.5,58,24,Pink Wheat Borer,Wheat Armyworm
7,55,24,Pink Wheat Borer,Wheat Armyworm
6.7,57,22,Pink Wheat Borer,Wheat Armyworm
6.9,51,24,Pink Wheat Borer,Wheat Armyworm
6.8,51,22,Pink Wheat Borer,Wheat Armyworm
7,50,23,Pink Wheat Borer,Wheat Armyworm
6.9,59,22,Pink Wheat Borer,Wheat Armyworm
6.8,58,22,Pink Wheat Borer,Wheat Armyworm
7,57,22,Pink Wheat Borer,Wheat Armyworm
6.5,60,23,Pink Wheat Borer,Wheat Armyworm
6.8,52,22,Pink Wheat Borer,Wheat Armyworm
6.6,55,22,Pink Wheat Borer,Wheat Armyworm
6.5,57,24,Pink Wheat Borer,Wheat Armyworm
6.4,56,23,Pink Wheat Borer,Wheat Armyworm
6.7,59,21,Pink Wheat Borer,Wheat Armyworm
6.6,58,22,Pink Wheat Borer,Wheat Armyworm
6.7,50,21,Pink Wheat Borer,Wheat Armyworm
7,55,24,Pink Wheat Borer,Wheat Armyworm
6.5,58,22,Pink Wheat Borer,Wheat Armyworm
6.3,59,22,Pink Wheat Borer,Wheat Armyworm
6.7,58,24,Pink Wheat Borer,Wheat Armyworm
6.7,59,24,Pink Wheat Borer,Wheat Armyworm
6.3,51,22,Pink Wheat Borer,Wheat Armyworm
6.8,56,23,Pink Wheat Borer,Wheat Armyworm
6.9,57,23,Pink Wheat Borer,Wheat Armyworm
6.9,56,23,Pink Wheat Borer,Wheat Armyworm
7,59,21,Pink Wheat Borer,Wheat Armyworm
6.7,54,23,Pink Wheat Borer,Wheat Armyworm
6.9,50,23,Pink Wheat Borer,Wheat Armyworm
6.8,58,24,Pink Wheat Borer,Wheat Armyworm
6.6,56,24,Pink Wheat Borer,Wheat Armyworm
6.3,51,24,Pink Wheat Borer,Wheat Armyworm
6.5,58,23,Pink Wheat Borer,Wheat Armyworm
6.5,60,22,Pink Wheat Borer,Wheat Armyworm
6.8,57,21,Pink Wheat Borer,Wheat Armyworm
6.8,55,22,Pink Wheat Borer,Wheat Armyworm
6.3,51,22,Pink Wheat Borer,Wheat Armyworm
6.9,53,23,Pink Wheat Borer,Wheat Armyworm
6.5,57,22,Pink Wheat Borer,Wheat Armyworm
6.5,51,23,Pink Wheat Borer,Wheat Armyworm
6.9,57,22,Pink Wheat Borer,Wheat Armyworm
6.7,58,23,Pink Wheat Borer,Wheat Armyworm
6.4,60,24,Pink Wheat Borer,Wheat Armyworm
7,59,23,Pink Wheat Borer,Wheat Armyworm
6.9,52,22,Pink Wheat Borer,Wheat Armyworm
6.6,54,23,Pink Wheat Borer,Wheat Armyworm
6.5,57,23,Pink Wheat Borer,Wheat Armyworm
6.3,57,24,Pink Wheat Borer,Wheat Armyworm
6.8,60,21,Pink Wheat Borer,Wheat Armyworm
6.5,55,24,Pink Wheat Borer,Wheat Armyworm
6.8,55,23,Pink Wheat Borer,Wheat Armyworm
6.8,51,22,Pink Wheat Borer,Wheat Armyworm
6.8,54,23,Pink Wheat Borer,Wheat Armyworm
6.7,52,21,Pink Wheat Borer,Wheat Armyworm
7,58,21,Pink Wheat Borer,Wheat Armyworm
6.8,58,23,Pink Wheat Borer,Wheat Armyworm
6.5,52,23,Pink Wheat Borer,Wheat Armyworm
6.3,56,23,Pink Wheat Borer,Wheat Armyworm
7,58,21,Pink Wheat Borer,Wheat Armyworm
6.4,60,22,Pink Wheat Borer,Wheat Armyworm
6.6,54,22,Pink Wheat Borer,Wheat Armyworm
6.7,50,24,Pink Wheat Borer,Wheat Armyworm
6.9,55,22,Pink Wheat Borer,Wheat Armyworm
6.5,55,21,Pink Wheat Borer,Wheat Armyworm
6.6,57,23,Pink Wheat Borer,Wheat Armyworm
6.3,52,24,Pink Wheat Borer,Wheat Armyworm
6.9,52,24,Pink Wheat Borer,Wheat Armyworm
6.4,54,22,Pink Wheat Borer,Wheat Armyworm
6.3,55,22,Pink Wheat Borer,Wheat Armyworm
6.8,55,22,Pink Wheat Borer,Wheat Armyworm
6.4,52,24,Pink Wheat Borer,Wheat Armyworm
6.4,60,21,Pink Wheat Borer,Wheat Armyworm
6.4,56,21,Pink Wheat Borer,Wheat Armyworm
6.7,57,23,Pink Wheat Borer,Wheat Armyworm
6.4,52,24,Pink Wheat Borer,Wheat Armyworm
7,53,22,Pink Wheat Borer,Wheat Armyworm
6.9,59,22,Pink Wheat Borer,Wheat Armyworm
6.6,51,23,Pink Wheat Borer,Wheat Armyworm
6.6,57,22,Pink Wheat Borer,Wheat Armyworm
6.4,60,22,Pink Wheat Borer,Wheat Armyworm
5.9,61,21,Yellow Stem Borer,White Stem Borer
5.6,69,20,Yellow Stem Borer,White Stem Borer
5.7,66,22,Yellow Stem Borer,White Stem Borer
5.7,69,22,Yellow Stem Borer,White Stem Borer
5.8,65,22,Yellow Stem Borer,White Stem Borer
5.7,69,24,Yellow Stem Borer,White Stem Borer
5.6,64,21,Yellow Stem Borer,White Stem Borer
5.6,65,22,Yellow Stem Borer,White Stem Borer
5.7,65,23,Yellow Stem Borer,White Stem Borer
5.9,64,23,Yellow Stem Borer,White Stem Borer
5.6,66,23,Yellow Stem Borer,White Stem Borer
5.8,67,22,Yellow Stem Borer,White Stem Borer
5.9,65,23,Yellow Stem Borer,White Stem Borer
5.8,69,21,Yellow Stem Borer,White Stem Borer
5.7,70,21,Yellow Stem Borer,White Stem Borer
5.9,66,23,Yellow Stem Borer,White Stem Borer
5.6,69,20,Yellow Stem Borer,White Stem Borer
5.6,69,21,Yellow Stem Borer,White Stem Borer
5.6,61,23,Yellow Stem Borer,White Stem Borer
5.8,62,24,Yellow Stem Borer,White Stem Borer
5.7,69,22,Yellow Stem Borer,White Stem Borer
5.8,69,20,Yellow Stem Borer,White Stem Borer
5.5,69,24,Yellow Stem Borer,White Stem Borer
5.6,66,21,Yellow Stem Borer,White Stem Borer
5.7,63,21,Yellow Stem Borer,White Stem Borer
5.7,61,22,Yellow Stem Borer,White Stem Borer
5.8,65,21,Yellow Stem Borer,White Stem Borer
5.7,61,21,Yellow Stem Borer,White Stem Borer
5.6,68,23,Yellow Stem Borer,White Stem Borer
5.6,62,23,Yellow Stem Borer,White Stem Borer
5.6,68,22,Yellow Stem Borer,White Stem Borer
5.7,69,21,Yellow Stem Borer,White Stem Borer
5.6,69,22,Yellow Stem Borer,White Stem Borer
5.7,63,23,Yellow Stem Borer,White Stem Borer
5.9,61,22,Yellow Stem Borer,White Stem Borer
5.9,62,23,Yellow Stem Borer,White Stem Borer
5.6,66,21,Yellow Stem Borer,White Stem Borer
5.7,69,21,Yellow Stem Borer,White Stem Borer
5.7,67,24,Yellow Stem Borer,White Stem Borer
5.7,70,21,Yellow Stem Borer,White Stem Borer
5.8,61,23,Yellow Stem Borer,White Stem Borer
5.7,62,20,Yellow Stem Borer,White Stem Borer
5.7,68,23,Yellow Stem Borer,White Stem Borer
5.8,65,22,Yellow Stem Borer,White Stem Borer
5.8,67,23,Yellow Stem Borer,White Stem Borer
5.8,68,24,Yellow Stem Borer,White Stem Borer
5.5,67,21,Yellow Stem Borer,White Stem Borer
5.7,69,23,Yellow Stem Borer,White Stem Borer
5.8,62,20,Yellow Stem Borer,White Stem Borer
5.9,62,22,Yellow Stem Borer,White Stem Borer
5.7,62,23,Yellow Stem Borer,White Stem Borer
5.8,66,20,Yellow Stem Borer,White Stem Borer
5.6,68,23,Yellow Stem Borer,White Stem Borer
5.6,60,20,Yellow Stem Borer,White Stem Borer
5.5,64,23,Yellow Stem Borer,White Stem Borer
5.7,61,22,Yellow Stem Borer,White Stem Borer
5.7,68,23,Yellow Stem Borer,White Stem Borer
5.9,67,22,Yellow Stem Borer,White Stem Borer
5.8,64,21,Yellow Stem Borer,White Stem Borer
5.6,66,22,Yellow Stem Borer,White Stem Borer
5.9,62,24,Yellow Stem Borer,White Stem Borer
5.6,63,23,Yellow Stem Borer,White Stem Borer
5.6,62,23,Yellow Stem Borer,White Stem Borer
5.5,65,22,Yellow Stem Borer,White Stem Borer
5.7,69,22,Yellow Stem Borer,White Stem Borer
5.8,66,22,Yellow Stem Borer,White Stem Borer
5.7,70,20,Yellow Stem Borer,White Stem Borer
5.5,70,22,Yellow Stem Borer,White Stem Borer
5.9,63,21,Yellow Stem Borer,White Stem Borer
5.5,63,20,Yellow Stem Borer,White Stem Borer
5.6,69,20,Yellow Stem Borer,White Stem Borer
5.6,64,22,Yellow Stem Borer,White Stem Borer
5.6,60,21,Yellow Stem Borer,White Stem Borer
5.6,64,23,Yellow Stem Borer,White Stem Borer
5.6,69,24,Yellow Stem Borer,White Stem Borer
5.5,66,23,Yellow Stem Borer,White Stem Borer
5.6,62,21,Yellow Stem Borer,White Stem Borer
5.5,70,21,Yellow Stem Borer,White Stem Borer
5.6,68,21,Yellow Stem Borer,White Stem Borer
5.6,65,23,Yellow Stem Borer,White Stem Borer
5.7,66,23,Yellow Stem Borer,White Stem Borer
5.7,60,20,Yellow Stem Borer,White Stem Borer
5.8,64,22,Yellow Stem Borer,White Stem Borer
5.7,62,22,Yellow Stem Borer,White Stem Borer
5.6,63,24,Yellow Stem Borer,White Stem Borer
5.5,67,23,Yellow Stem Borer,White Stem Borer
5.8,63,24,Yellow Stem Borer,White Stem Borer
5.7,62,22,Yellow Stem Borer,White Stem Borer
5.8,67,23,Yellow Stem Borer,White Stem Borer
5.8,69,23,Yellow Stem Borer,White Stem Borer
5.8,66,22,Yellow Stem Borer,White Stem Borer
5.7,61,23,Yellow Stem Borer,White Stem Borer
5.7,63,22,Yellow Stem Borer,White Stem Borer
5.6,63,24,Yellow Stem Borer,White Stem Borer
5.9,67,21,Yellow Stem Borer,White Stem Borer
5.9,61,24,Yellow Stem Borer,White Stem Borer
5.7,65,23,Yellow Stem Borer,White Stem Borer
5.9,70,22,Yellow Stem Borer,White Stem Borer
5.9,67,23,Yellow Stem Borer,White Stem Borer
5.7,65,23,Yellow Stem Borer,White Stem Borer
6.3,73,25,Green Rice Leafhopper,Brown Planthopper
6,75,26,Green Rice Leafhopper,Brown Planthopper
6.2,75,27,Green Rice Leafhopper,Brown Planthopper
6.3,74,27,Green Rice Leafhopper,Brown Planthopper
6.4,72,26,Green Rice Leafhopper,Brown Planthopper
6.2,77,26,Green Rice Leafhopper,Brown Planthopper
6.1,72,25,Green Rice Leafhopper,Brown Planthopper
6.5,75,27,Green Rice Leafhopper,Brown Planthopper
6.1,76,25,Green Rice Leafhopper,Brown Planthopper
6.3,74,27,Green Rice Leafhopper,Brown Planthopper
6.3,77,27,Green Rice Leafhopper,Brown Planthopper
6.1,72,25,Green Rice Leafhopper,Brown Planthopper
6.2,74,26,Green Rice Leafhopper,Brown Planthopper
6.1,76,25,Green Rice Leafhopper,Brown Planthopper
6.5,72,26,Green Rice Leafhopper,Brown Planthopper
6.4,76,26,Green Rice Leafhopper,Brown Planthopper
6.2,76,26,Green Rice Leafhopper,Brown Planthopper
6.3,76,27,Green Rice Leafhopper,Brown Planthopper
6.3,78,26,Green Rice Leafhopper,Brown Planthopper
6.3,73,25,Green Rice Leafhopper,Brown Planthopper
6.4,74,26,Green Rice Leafhopper,Brown Planthopper
6.5,76,27,Green Rice Leafhopper,Brown Planthopper
6.2,80,25,Green Rice Leafhopper,Brown Planthopper
6.2,78,25,Green Rice Leafhopper,Brown Planthopper
6.1,75,26,Green Rice Leafhopper,Brown Planthopper
6.1,74,27,Green Rice Leafhopper,Brown Planthopper
6.1,74,26,Green Rice Leafhopper,Brown Planthopper
6.2,72,26,Green Rice Leafhopper,Brown Planthopper
6.2,72,26,Green Rice Leafhopper,Brown Planthopper
6.2,76,26,Green Rice Leafhopper,Brown Planthopper
6.3,72,27,Green Rice Leafhopper,Brown Planthopper
6.2,76,27,Green Rice Leafhopper,Brown Planthopper
6,73,26,Green Rice Leafhopper,Brown Planthopper
6.5,78,26,Green Rice Leafhopper,Brown Planthopper
6.5,72,26,Green Rice Leafhopper,Brown Planthopper
6.3,80,27,Green Rice Leafhopper,Brown Planthopper
6.4,80,25,Green Rice Leafhopper,Brown Planthopper
6.5,72,26,Green Rice Leafhopper,Brown Planthopper
6.2,76,27,Green Rice Leafhopper,Brown Planthopper
6,79,25,Green Rice Leafhopper,Brown Planthopper
6.2,78,27,Green Rice Leafhopper,Brown Planthopper
6.2,79,25,Green Rice Leafhopper,Brown Planthopper
6.3,72,27,Green Rice Leafhopper,Brown Planthopper
6.1,74,26,Green Rice Leafhopper,Brown Planthopper
6.5,76,25,Green Rice Leafhopper,Brown Planthopper
6.1,75,26,Green Rice Leafhopper,Brown Planthopper
6.4,77,26,Green Rice Leafhopper,Brown Planthopper
6.4,76,25,Green Rice Leafhopper,Brown Planthopper
6.4,72,26,Green Rice Leafhopper,Brown Planthopper
6.2,74,25,Green Rice Leafhopper,Brown Planthopper
6.1,77,26,Green Rice Leafhopper,Brown Planthopper
6.4,76,27,Green Rice Leafhopper,Brown Planthopper
6.2,71,25,Green Rice Leafhopper,Brown Planthopper
6.2,72,25,Green Rice Leafhopper,Brown Planthopper
6.5,76,26,Green Rice Leafhopper,Brown Planthopper
6.1,80,26,Green Rice Leafhopper,Brown Planthopper
6.3,77,25,Green Rice Leafhopper,Brown Planthopper
6.1,72,25,Green Rice Leafhopper,Brown Planthopper
6.3,72,25,Green Rice Leafhopper,Brown Planthopper
6.5,75,25,Green Rice Leafhopper,Brown Planthopper
6,75,26,Green Rice Leafhopper,Brown Planthopper
6.2,71,26,Green Rice Leafhopper,Brown Planthopper
6.4,71,26,Green Rice Leafhopper,Brown Planthopper
6.5,74,27,Green Rice Leafhopper,Brown Planthopper
6.4,75,26,Green Rice Leafhopper,Brown Planthopper
6.3,76,26,Green Rice Leafhopper,Brown Planthopper
6.5,71,27,Green Rice Leafhopper,Brown Planthopper
6.4,80,26,Green Rice Leafhopper,Brown Planthopper
6.4,72,26,Green Rice Leafhopper,Brown Planthopper
6.4,73,26,Green Rice Leafhopper,Brown Planthopper
6.4,74,26,Green Rice Leafhopper,Brown Planthopper
6.3,75,26,Green Rice Leafhopper,Brown Planthopper
6.4,76,27,Green Rice Leafhopper,Brown Planthopper
6.2,73,26,Green Rice Leafhopper,Brown Planthopper
6.2,74,25,Green Rice Leafhopper,Brown Planthopper
6.2,73,27,Green Rice Leafhopper,Brown Planthopper
6.3,74,25,Green Rice Leafhopper,Brown Planthopper
6.3,78,27,Green Rice Leafhopper,Brown Planthopper
6.2,79,26,Green Rice Leafhopper,Brown Planthopper
6.4,77,26,Green Rice Leafhopper,Brown Planthopper
6.1,72,27,Green Rice Leafhopper,Brown Planthopper
6.2,75,27,Green Rice Leafhopper,Brown Planthopper
6.5,80,26,Green Rice Leafhopper,Brown Planthopper
6.3,75,26,Green Rice Leafhopper,Brown Planthopper
6.3,71,26,Green Rice Leafhopper,Brown Planthopper
6.4,80,26,Green Rice Leafhopper,Brown Planthopper
6.2,80,25,Green Rice Leafhopper,Brown Planthopper
6.3,74,27,Green Rice Leafhopper,Brown Planthopper
6.4,74,25,Green Rice Leafhopper,Brown Planthopper
6.3,71,25,Green Rice Leafhopper,Brown Planthopper
6.1,79,26,Green Rice Leafhopper,Brown Planthopper
6.5,73,25,Green Rice Leafhopper,Brown Planthopper
6.3,79,27,Green Rice Leafhopper,Brown Planthopper
6.1,75,26,Green Rice Leafhopper,Brown Planthopper
6.4,75,26,Green Rice Leafhopper,Brown Planthopper
6.1,78,25,Green Rice Leafhopper,Brown Planthopper
6.4,75,25,Green Rice Leafhopper,Brown Planthopper
6.1,77,26,Green Rice Leafhopper,Brown Planthopper
6.4,71,25,Green Rice Leafhopper,Brown Planthopper
6.5,73,25,Green Rice Leafhopper,Brown Planthopper
