SoilPh,RelativeHumidity,SoilTemperature,Fruit
6.8,74,28,Watermelon
6.5,69,28,Watermelon
6.6,73,27,Watermelon
6.8,72,26,Watermelon
6.6,72,26,Watermelon
6.4,62,27,Watermelon
6.6,70,27,Watermelon
6,78,26,Watermelon
6.4,63,26,Watermelon
6.1,72,27,Watermelon
6.8,65,28,Watermelon
7,70,26,Watermelon
6.4,77,28,Watermelon
6.8,62,28,Watermelon
6.8,69,27,Watermelon
6.3,60,28,Watermelon
6.7,75,27,Watermelon
6.7,66,27,Watermelon
6.8,64,26,Watermelon
6.6,61,26,Watermelon
6.1,77,28,Watermelon
6.7,76,27,Watermelon
6.7,70,26,Watermelon
6.1,64,28,Watermelon
6.6,61,28,Watermelon
6.8,74,28,Watermelon
6.2,72,27,Watermelon
6.3,62,26,Watermelon
6.4,66,27,Watermelon
6.8,65,27,Watermelon
6.8,74,27,Watermelon
6.5,74,26,Watermelon
6.2,62,27,Watermelon
6.5,67,27,Watermelon
6.1,68,27,Watermelon
6.5,74,27,Watermelon
6.4,74,27,Watermelon
6.5,73,28,Watermelon
6,77,26,Watermelon
6.6,67,26,Watermelon
6.4,79,26,Watermelon
6.4,61,28,Watermelon
6.1,65,28,Watermelon
6.5,79,28,Watermelon
6.5,61,27,Watermelon
6.9,68,28,Watermelon
6.8,61,26,Watermelon
6.1,70,27,Watermelon
6.7,75,26,Watermelon
6.6,69,27,Watermelon
7,70,26,Watermelon
6.6,64,28,Watermelon
6,78,28,Watermelon
6.4,60,28,Watermelon
6.9,75,27,Watermelon
6.5,66,27,Watermelon
6,60,26,Watermelon
6.1,60,26,Watermelon
6.9,74,26,Watermelon
6.2,78,27,Watermelon
6.6,69,26,Watermelon
6.5,75,27,Watermelon
6.5,79,28,Watermelon
6.3,76,27,Watermelon
6.5,70,26,Watermelon
6.1,71,26,Watermelon
6.9,63,26,Watermelon
6.3,63,27,Watermelon
6.9,72,26,Watermelon
6.5,72,28,Watermelon
6.1,76,27,Watermelon
6.6,66,27,Watermelon
6.6,68,27,Watermelon
6.8,70,26,Watermelon
6.1,66,27,Watermelon
6.5,66,27,Watermelon
6.2,63,27,Watermelon
6.5,69,27,Watermelon
7,60,27,Watermelon
6.7,63,28,Watermelon
6.2,75,27,Watermelon
6.3,62,27,Watermelon
6.2,72,26,Watermelon
6.7,72,28,Watermelon
6.3,62,26,Watermelon
6.8,76,28,Watermelon
6.2,60,28,Watermelon
7,77,28,Watermelon
6.1,77,27,Watermelon
6.3,78,26,Watermelon
7,74,28,Watermelon
6.8,67,27,Watermelon
6.4,60,27,Watermelon
6.7,80,27,Watermelon
7,61,28,Watermelon
6.8,66,28,Watermelon
6.5,61,27,Watermelon
6.6,80,26,Watermelon
7,72,27,Watermelon
6,62,26,Watermelon
6.1,80,27,Watermelon
6.2,79,27,Watermelon
6.6,65,27,Watermelon
6,72,27,Watermelon
6.8,74,26,Watermelon
6.6,68,28,Watermelon
6.1,66,27,Watermelon
6.4,72,28,Watermelon
6.4,79,27,Watermelon
6.4,70,28,Watermelon
6.2,78,27,Watermelon
6.7,70,27,Watermelon
6.8,78,26,Watermelon
6.7,75,28,Watermelon
6.3,68,27,Watermelon
6.7,68,28,Watermelon
6.2,65,28,Watermelon
6.7,72,26,Watermelon
6.9,75,27,Watermelon
6.7,78,27,Watermelon
6.2,62,28,Watermelon
6.8,74,26,Watermelon
6.6,68,28,Watermelon
6.8,80,27,Watermelon
6.2,68,26,Watermelon
6.4,64,27,Watermelon
7,68,27,Watermelon
6.5,77,27,Watermelon
6.6,64,27,Watermelon
7,72,26,Watermelon
6.3,68,26,Watermelon
6.9,75,27,Watermelon
6.5,65,28,Watermelon
6.9,68,27,Watermelon
6.6,63,26,Watermelon
6.8,70,27,Watermelon
6.8,61,26,Watermelon
6.2,69,27,Watermelon
6.2,72,27,Watermelon
6.3,63,27,Watermelon
6.4,67,28,Watermelon
7,60,27,Watermelon
6.2,79,27,Watermelon
6.6,74,28,Watermelon
6.2,73,27,Watermelon
6.2,79,28,Watermelon
6.8,72,27,Watermelon
6.6,66,28,Watermelon
6.3,71,27,Watermelon
7,73,26,Watermelon
6.7,77,26,Watermelon
6.8,71,27,Watermelon
6.5,76,28,Watermelon
6.4,67,26,Watermelon
7,79,26,Watermelon
6.2,63,27,Watermelon
6.9,65,28,Watermelon
6.9,75,28,Watermelon
6.6,73,26,Watermelon
6.6,72,27,Watermelon
6.9,80,28,Watermelon
6.1,76,27,Watermelon
6.7,74,27,Watermelon
6.8,60,27,Watermelon
6.4,60,28,Watermelon
6.6,61,27,Watermelon
6.9,71,27,Watermelon
6.4,73,26,Watermelon
6.3,63,27,Watermelon
6.6,80,28,Watermelon
6.3,80,27,Watermelon
6.1,79,28,Watermelon
6.9,66,27,Watermelon
6.6,60,28,Watermelon
7,61,27,Watermelon
6.4,66,27,Watermelon
6.5,70,26,Watermelon
6.5,67,28,Watermelon
6.7,70,28,Watermelon
6.6,76,27,Watermelon
6.9,74,27,Watermelon
6.2,67,27,Watermelon
6.6,66,28,Watermelon
6.5,67,27,Watermelon
6.6,73,28,Watermelon
6.4,77,27,Watermelon
6.1,65,28,Watermelon
6.8,78,27,Watermelon
6.2,67,27,Watermelon
6.7,79,27,Watermelon
6.8,78,27,Watermelon
6.6,76,26,Watermelon
7,70,26,Watermelon
6.4,74,28,Watermelon
6.8,71,26,Watermelon
6.8,70,26,Watermelon
6.2,70,27,Watermelon
6,69,28,Watermelon
6.5,80,27,Watermelon
6.7,73,27,Watermelon
6.6,71,27,Watermelon
6.1,67,26,Watermelon
6,66,26,Watermelon
7,73,28,Watermelon
6.1,66,27,Watermelon
6.2,70,27,Watermelon
6.1,65,26,Watermelon
6.5,75,28,Watermelon
6.6,70,27,Watermelon
6.4,60,27,Watermelon
6.6,70,27,Watermelon
6.5,67,28,Watermelon
6.6,75,27,Watermelon
7,71,27,Watermelon
6.1,62,27,Watermelon
6.3,61,27,Watermelon
6.4,74,27,Watermelon
6.1,62,26,Watermelon
6.1,80,27,Watermelon
6.6,69,27,Watermelon
6.9,73,27,Watermelon
6.7,79,27,Watermelon
6.3,71,28,Watermelon
6.4,78,26,Watermelon
6.6,61,27,Watermelon
6.1,69,27,Watermelon
6.4,75,26,Watermelon
6.1,69,27,Watermelon
6.9,62,27,Watermelon
6.3,65,26,Watermelon
7,71,28,Watermelon
6,62,26,Watermelon
6.8,78,27,Watermelon
6.6,79,28,Watermelon
6.2,72,27,Watermelon
6.1,73,27,Watermelon
6.1,64,27,Watermelon
6.9,64,27,Watermelon
6.1,66,27,Watermelon
6.5,75,28,Watermelon
6.7,72,27,Watermelon
6.2,65,28,Watermelon
6.3,72,28,Watermelon
6.1,67,26,Watermelon
6.6,76,26,Watermelon
6.7,68,28,Watermelon
6.2,73,28,Watermelon
6.7,64,27,Watermelon
6.8,65,27,Watermelon
6.2,61,27,Watermelon
6.5,65,26,Watermelon
6.1,75,28,Watermelon
6.1,70,26,Watermelon
6.7,60,28,Watermelon
6.8,76,28,Watermelon
6.2,62,28,Watermelon
6.7,79,27,Watermelon
6.9,76,26,Watermelon
6.2,71,26,Watermelon
6.9,78,26,Watermelon
6.9,61,27,Watermelon
6.8,77,27,Watermelon
6.6,79,26,Watermelon
6.5,76,28,Watermelon
6.8,76,28,Watermelon
6.2,67,26,Watermelon
7,74,27,Watermelon
6.4,80,27,Watermelon
6.3,73,28,Watermelon
6.7,66,27,Watermelon
6.9,70,27,Watermelon
6.9,65,26,Watermelon
6.8,77,27,Watermelon
6.7,67,27,Watermelon
6.5,73,28,Watermelon
6.3,78,27,Watermelon
6.6,60,28,Watermelon
6.1,78,28,Watermelon
6.2,60,27,Watermelon
6.6,68,26,Watermelon
7,77,27,Watermelon
7,72,28,Watermelon
6.1,72,27,Watermelon
6.1,66,27,Watermelon
6.7,74,27,Watermelon
6.9,70,27,Watermelon
6.6,70,28,Watermelon
6.5,69,27,Watermelon
6.5,67,26,Watermelon
6.3,63,26,Watermelon
6,78,27,Watermelon
6.6,60,27,Watermelon
6.1,76,28,Watermelon
6.9,68,28,Watermelon
6.9,76,28,Watermelon
6.2,67,26,Watermelon
6.5,62,27,Watermelon
6.3,69,27,Watermelon
6.7,62,26,Watermelon
6.9,63,28,Watermelon
6.4,62,27,Watermelon
6.9,60,28,Watermelon
6.6,76,27,Watermelon
6.4,71,27,Watermelon
6.6,80,26,Watermelon
6.5,61,27,Watermelon
6,64,28,Watermelon
6.8,68,28,Watermelon
6.4,76,27,Watermelon
6.3,65,26,Watermelon
6.1,68,26,Watermelon
6.4,73,28,Watermelon
6.9,80,27,Watermelon
6.2,75,27,Watermelon
6.1,71,26,Watermelon
6.1,71,27,Watermelon
6.4,71,27,Watermelon
6.8,67,28,Watermelon
6.3,72,26,Watermelon
6.3,73,27,Watermelon
6.5,68,26,Watermelon
6.7,73,27,Watermelon
6.2,68,27,Watermelon
6.7,75,28,Watermelon
6.9,67,27,Watermelon
6.5,74,26,Watermelon
6.6,60,27,Watermelon
6.3,69,27,Watermelon
6.7,61,27,Watermelon
6.6,64,27,Watermelon
