Id,SoilPh,RelativeHumidity,SoilTemperature,Vegetable
6181,5.8,81,29,Sweet Potato
6182,5.8,88,27,Sweet Potato
6183,5.8,81,28,Sweet Potato
6184,5.8,85,30,Sweet Potato
6185,5.7,85,27,Sweet Potato
6186,5.8,91,28,Sweet Potato
6187,5.8,91,27,Sweet Potato
6188,5.6,94,29,Sweet Potato
6189,5.8,85,27,Sweet Potato
6190,5.7,91,28,Sweet Potato
6191,5.9,91,28,Sweet Potato
6192,5.8,83,27,Sweet Potato
6193,5.7,93,27,Sweet Potato
6194,5.8,89,28,Sweet Potato
6195,5.5,90,29,Sweet Potato
6196,5.9,85,28,Sweet Potato
6197,5.7,86,30,Sweet Potato
6198,5.9,82,28,Sweet Potato
6199,5.8,86,29,Sweet Potato
6200,5.6,81,29,Sweet Potato
6201,5.5,85,29,Sweet Potato
6202,5.6,87,27,Sweet Potato
6203,6,91,29,Sweet Potato
6204,5.7,84,28,Sweet Potato
6205,5.6,88,28,Sweet Potato
6206,5.8,80,27,Sweet Potato
6207,6,87,28,Sweet Potato
6208,5.8,89,28,Sweet Potato
6209,5.7,92,29,Sweet Potato
6210,5.8,88,26,Sweet Potato
6211,5.5,94,30,Sweet Potato
6212,5.8,95,27,Sweet Potato
6213,5.5,89,28,Sweet Potato
6214,5.7,94,29,Sweet Potato
6215,6,87,29,Sweet Potato
6216,5.9,93,27,Sweet Potato
6217,5.9,81,26,Sweet Potato
6218,5.6,83,29,Sweet Potato
6219,5.7,89,29,Sweet Potato
6220,5.9,93,29,Sweet Potato
6221,5.8,93,28,Sweet Potato
6222,5.8,81,29,Sweet Potato
6223,5.9,94,26,Sweet Potato
6224,5.5,85,28,Sweet Potato
6225,5.6,84,30,Sweet Potato
6226,5.8,82,28,Sweet Potato
6227,5.7,94,28,Sweet Potato
6228,5.8,85,27,Sweet Potato
6229,5.5,89,26,Sweet Potato
6230,5.6,85,26,Sweet Potato
6231,5.9,89,28,Sweet Potato
6232,5.7,86,27,Sweet Potato
6233,6,88,27,Sweet Potato
6234,6,84,27,Sweet Potato
6235,5.7,86,28,Sweet Potato
6236,5.8,94,27,Sweet Potato
6237,5.6,88,27,Sweet Potato
6238,6,85,26,Sweet Potato
6239,5.5,87,28,Sweet Potato
6240,5.8,85,29,Sweet Potato
6241,5.9,87,29,Sweet Potato
6242,5.5,90,30,Sweet Potato
6243,5.6,87,26,Sweet Potato
6244,5.9,90,27,Sweet Potato
6245,5.7,80,29,Sweet Potato
6246,5.7,91,29,Sweet Potato
6247,5.8,80,28,Sweet Potato
6248,5.8,93,30,Sweet Potato
6249,6,87,28,Sweet Potato
6250,6,95,30,Sweet Potato
6251,5.5,82,29,Sweet Potato
6252,5.6,88,29,Sweet Potato
6253,5.9,88,28,Sweet Potato
6254,5.7,86,27,Sweet Potato
6255,6,83,26,Sweet Potato
6256,5.5,83,26,Sweet Potato
6257,5.7,86,29,Sweet Potato
6258,5.9,91,28,Sweet Potato
6259,5.7,92,27,Sweet Potato
6260,5.9,89,26,Sweet Potato
6261,5.6,91,27,Sweet Potato
6262,6,92,27,Sweet Potato
6263,5.7,88,29,Sweet Potato
6264,5.8,93,28,Sweet Potato
6265,5.9,93,26,Sweet Potato
6266,5.6,93,28,Sweet Potato
6267,5.7,86,26,Sweet Potato
6268,5.6,83,30,Sweet Potato
6269,5.8,91,29,Sweet Potato
6270,5.9,81,27,Sweet Potato
6271,5.8,86,30,Sweet Potato
6272,5.6,84,26,Sweet Potato
6273,5.7,83,29,Sweet Potato
6274,5.7,94,27,Sweet Potato
6275,6,87,28,Sweet Potato
6276,5.7,82,27,Sweet Potato
6277,5.6,94,26,Sweet Potato
6278,5.9,93,28,Sweet Potato
6279,5.6,92,26,Sweet Potato
6280,5.7,90,29,Sweet Potato
6281,5.6,89,30,Sweet Potato
6282,5.7,82,28,Sweet Potato
6283,5.8,82,29,Sweet Potato
6284,5.6,81,28,Sweet Potato
6285,5.9,84,27,Sweet Potato
6286,5.5,84,27,Sweet Potato
6287,5.7,91,27,Sweet Potato
6288,5.8,80,29,Sweet Potato
6289,5.5,94,28,Sweet Potato
6290,5.8,94,29,Sweet Potato
6291,5.9,88,28,Sweet Potato
6292,5.9,86,29,Sweet Potato
6293,5.8,81,26,Sweet Potato
6294,5.6,82,29,Sweet Potato
6295,5.7,80,29,Sweet Potato
6296,6,95,27,Sweet Potato
6297,5.8,93,26,Sweet Potato
6298,5.8,86,28,Sweet Potato
6299,5.7,81,28,Sweet Potato
6300,5.7,86,26,Sweet Potato
6301,5.8,88,28,Sweet Potato
6302,5.6,92,29,Sweet Potato
6303,5.6,94,26,Sweet Potato
6304,5.9,83,27,Sweet Potato
6305,5.6,81,26,Sweet Potato
6306,5.7,92,29,Sweet Potato
6307,5.7,90,29,Sweet Potato
6308,5.8,90,29,Sweet Potato
6309,5.9,83,29,Sweet Potato
6310,5.6,88,27,Sweet Potato
6311,5.6,88,27,Sweet Potato
6312,5.5,90,28,Sweet Potato
6313,5.7,92,30,Sweet Potato
6314,5.7,86,28,Sweet Potato
6315,5.8,95,28,Sweet Potato
6316,5.5,82,28,Sweet Potato
6317,5.7,87,28,Sweet Potato
6318,5.5,84,26,Sweet Potato
6319,5.8,86,28,Sweet Potato
6320,5.8,82,29,Sweet Potato
6321,5.5,93,27,Sweet Potato
6322,5.7,81,29,Sweet Potato
6323,5.6,84,28,Sweet Potato
6324,5.9,85,28,Sweet Potato
6325,5.6,90,29,Sweet Potato
6326,6,89,28,Sweet Potato
6327,5.7,82,28,Sweet Potato
6328,5.8,89,30,Sweet Potato
6329,6,95,29,Sweet Potato
6330,5.8,93,29,Sweet Potato
6331,5.9,85,27,Sweet Potato
6332,5.5,87,27,Sweet Potato
6333,5.9,83,30,Sweet Potato
6334,5.8,91,29,Sweet Potato
6335,5.7,84,27,Sweet Potato
6336,6,95,28,Sweet Potato
6337,5.5,88,28,Sweet Potato
6338,5.8,82,26,Sweet Potato
6339,5.6,92,28,Sweet Potato
6340,5.6,81,27,Sweet Potato
6341,5.9,87,28,Sweet Potato
6342,5.7,85,28,Sweet Potato
6343,5.9,90,29,Sweet Potato
6344,5.9,86,28,Sweet Potato
6345,5.6,91,29,Sweet Potato
6346,5.9,88,27,Sweet Potato
6347,5.9,87,30,Sweet Potato
6348,5.9,84,27,Sweet Potato
6349,5.7,93,28,Sweet Potato
6350,5.6,88,26,Sweet Potato
6351,5.5,94,27,Sweet Potato
6352,5.6,81,27,Sweet Potato
6353,5.6,95,27,Sweet Potato
6354,5.9,85,28,Sweet Potato
6355,5.7,81,29,Sweet Potato
6356,5.6,81,27,Sweet Potato
6357,5.8,87,29,Sweet Potato
6358,5.5,82,28,Sweet Potato
6359,5.8,87,28,Sweet Potato
6360,5.9,85,27,Sweet Potato
6361,5.6,89,26,Sweet Potato
6362,5.5,86,27,Sweet Potato
6363,5.5,88,27,Sweet Potato
6364,5.8,85,30,Sweet Potato
6365,5.9,82,30,Sweet Potato
6366,5.8,88,29,Sweet Potato
6367,5.5,80,28,Sweet Potato
6368,5.7,92,27,Sweet Potato
6369,5.9,83,29,Sweet Potato
6370,5.9,88,29,Sweet Potato
6371,6,81,29,Sweet Potato
6372,5.7,85,28,Sweet Potato
6373,5.8,87,29,Sweet Potato
6374,5.9,89,27,Sweet Potato
6375,5.8,90,27,Sweet Potato
6376,5.7,91,28,Sweet Potato
6377,5.8,92,29,Sweet Potato
6378,5.7,87,30,Sweet Potato
6379,5.6,92,28,Sweet Potato
6380,5.5,85,27,Sweet Potato
6381,5.5,87,30,Sweet Potato
6382,5.8,85,27,Sweet Potato
6383,5.8,90,29,Sweet Potato
6384,5.8,84,30,Sweet Potato
6385,5.7,94,27,Sweet Potato
6386,5.7,85,26,Sweet Potato
6387,6,90,26,Sweet Potato
6388,5.8,81,26,Sweet Potato
6389,5.6,81,30,Sweet Potato
6390,5.5,88,30,Sweet Potato
6391,5.6,88,27,Sweet Potato
6392,6,95,27,Sweet Potato
6393,5.7,91,26,Sweet Potato
6394,6,83,27,Sweet Potato
6395,5.9,80,28,Sweet Potato
6396,5.8,86,28,Sweet Potato
6397,6,84,29,Sweet Potato
6398,5.7,91,26,Sweet Potato
6399,5.8,92,27,Sweet Potato
6400,5.6,84,28,Sweet Potato
6401,5.8,86,27,Sweet Potato
6402,5.5,84,30,Sweet Potato
6403,5.5,81,26,Sweet Potato
6404,5.6,88,28,Sweet Potato
6405,5.9,89,29,Sweet Potato
6406,5.9,80,30,Sweet Potato
6407,5.8,83,29,Sweet Potato
6408,5.5,92,28,Sweet Potato
6409,5.7,83,27,Sweet Potato
6410,5.6,85,28,Sweet Potato
6411,5.7,83,28,Sweet Potato
6412,5.5,87,27,Sweet Potato
6413,5.6,82,29,Sweet Potato
6414,5.8,86,27,Sweet Potato
6415,5.5,90,29,Sweet Potato
6416,5.9,88,30,Sweet Potato
6417,5.6,93,27,Sweet Potato
6418,5.5,82,30,Sweet Potato
6419,6,85,28,Sweet Potato
6420,5.9,83,30,Sweet Potato
6421,5.9,95,28,Sweet Potato
6422,5.7,85,29,Sweet Potato
6423,5.6,91,26,Sweet Potato
6424,5.7,85,27,Sweet Potato
6425,5.7,91,26,Sweet Potato
6426,5.6,88,27,Sweet Potato
6427,6,94,28,Sweet Potato
6428,5.8,81,28,Sweet Potato
6429,5.6,85,29,Sweet Potato
6430,5.8,85,27,Sweet Potato
6431,6,82,29,Sweet Potato
6432,6,87,27,Sweet Potato
6433,5.6,81,27,Sweet Potato
6434,5.9,93,27,Sweet Potato
6435,5.7,91,30,Sweet Potato
6436,6,94,27,Sweet Potato
6437,5.6,84,27,Sweet Potato
6438,5.8,81,26,Sweet Potato
6439,5.8,91,28,Sweet Potato
6440,5.9,81,27,Sweet Potato
6441,6,86,28,Sweet Potato
6442,6,86,28,Sweet Potato
6443,5.9,84,26,Sweet Potato
6444,6,92,29,Sweet Potato
6445,6,83,28,Sweet Potato
6446,5.9,90,27,Sweet Potato
6447,5.9,83,28,Sweet Potato
6448,6,88,28,Sweet Potato
6449,5.7,94,28,Sweet Potato
6450,5.7,90,28,Sweet Potato
6451,5.6,84,27,Sweet Potato
6452,5.8,85,29,Sweet Potato
6453,5.9,93,29,Sweet Potato
6454,5.8,81,29,Sweet Potato
6455,5.9,90,27,Sweet Potato
6456,5.5,88,28,Sweet Potato
6457,5.7,81,28,Sweet Potato
6458,5.6,90,28,Sweet Potato
6459,5.6,84,30,Sweet Potato
6460,5.7,93,28,Sweet Potato
6461,5.8,82,27,Sweet Potato
6462,6,84,28,Sweet Potato
6463,5.5,86,26,Sweet Potato
6464,5.6,82,27,Sweet Potato
6465,5.8,83,26,Sweet Potato
6466,5.7,90,26,Sweet Potato
6467,5.8,87,28,Sweet Potato
6468,5.8,85,30,Sweet Potato
6469,5.7,85,28,Sweet Potato
6470,5.9,92,26,Sweet Potato
6471,5.9,81,27,Sweet Potato
6472,5.7,80,27,Sweet Potato
6473,5.7,81,28,Sweet Potato
6474,6,88,28,Sweet Potato
6475,5.8,82,29,Sweet Potato
6476,5.8,86,29,Sweet Potato
6477,5.5,90,26,Sweet Potato
6478,5.8,85,27,Sweet Potato
6479,5.9,84,28,Sweet Potato
6480,5.7,88,27,Sweet Potato
6481,6,89,29,Sweet Potato
6482,5.8,91,28,Sweet Potato
6483,5.7,95,26,Sweet Potato
6484,5.7,80,27,Sweet Potato
6485,5.7,82,30,Sweet Potato
6486,5.6,94,26,Sweet Potato
6487,6,94,27,Sweet Potato
6488,5.9,89,27,Sweet Potato
6489,5.8,86,30,Sweet Potato
6490,5.6,88,28,Sweet Potato
6491,5.8,90,30,Sweet Potato
6492,5.5,80,29,Sweet Potato
6493,5.8,86,30,Sweet Potato
6494,5.6,90,27,Sweet Potato
6495,5.8,93,26,Sweet Potato
6496,6,82,28,Sweet Potato
6497,5.6,82,27,Sweet Potato
6498,5.8,95,29,Sweet Potato
6499,5.8,92,27,Sweet Potato
6500,5.8,94,28,Sweet Potato
6501,6.9,86,17,Tomato
6502,6.5,83,16,Tomato
6503,5.8,81,20,Tomato
6504,6.3,88,19,Tomato
6505,5.9,85,13,Tomato
6506,5.7,88,17,Tomato
6507,6.2,84,21,Tomato
6508,7.1,83,15,Tomato
6509,6.5,84,21,Tomato
6510,7.5,83,17,Tomato
6511,6.9,83,21,Tomato
6512,6.4,87,15,Tomato
6513,6.8,90,15,Tomato
6514,5.5,83,19,Tomato
6515,6.8,86,23,Tomato
6516,7.5,84,13,Tomato
6517,6.9,88,20,Tomato
6518,7.4,90,21,Tomato
6519,6.8,89,22,Tomato
6520,6.7,82,21,Tomato
6521,5.6,88,23,Tomato
6522,7.3,82,18,Tomato
6523,6.7,80,24,Tomato
6524,7.4,90,21,Tomato
6525,6,90,24,Tomato
6526,6.8,88,19,Tomato
6527,6,84,13,Tomato
6528,6.6,86,21,Tomato
6529,5.8,90,22,Tomato
6530,5.9,81,20,Tomato
6531,6.5,80,18,Tomato
6532,5.8,88,24,Tomato
6533,5.9,83,18,Tomato
6534,7.3,81,19,Tomato
6535,6.7,88,24,Tomato
6536,6.7,80,12,Tomato
6537,6.5,82,14,Tomato
6538,6,83,21,Tomato
6539,5.8,83,12,Tomato
6540,6.2,81,12,Tomato
6541,7.4,81,18,Tomato
6542,7.2,81,14,Tomato
6543,5.7,87,17,Tomato
6544,6.3,84,16,Tomato
6545,6.3,86,20,Tomato
6546,6.1,82,23,Tomato
6547,6.1,90,15,Tomato
6548,6.9,81,19,Tomato
6549,5.6,88,23,Tomato
6550,6,84,21,Tomato
6551,6.4,84,16,Tomato
6552,7,85,18,Tomato
6553,6,88,23,Tomato
6554,7.1,87,18,Tomato
6555,5.9,85,19,Tomato
6556,6.9,85,18,Tomato
6557,7.4,86,17,Tomato
6558,6.8,84,16,Tomato
6559,6.1,85,20,Tomato
6560,7.5,90,17,Tomato
6561,6.5,83,23,Tomato
6562,5.9,80,15,Tomato
6563,7.2,80,13,Tomato
6564,5.7,81,19,Tomato
6565,7.4,81,17,Tomato
6566,7.3,88,12,Tomato
6567,6,80,20,Tomato
6568,6.3,84,23,Tomato
6569,7.1,88,18,Tomato
6570,5.7,84,17,Tomato
6571,7.1,81,24,Tomato
6572,5.5,83,23,Tomato
6573,7.3,86,17,Tomato
6574,7.5,88,17,Tomato
6575,6.3,90,17,Tomato
6576,7.4,81,16,Tomato
6577,6,82,20,Tomato
6578,5.9,80,23,Tomato
6579,6.3,86,16,Tomato
6580,6.3,82,19,Tomato
6581,6.9,85,23,Tomato
6582,5.8,85,20,Tomato
6583,6.3,88,16,Tomato
6584,7.2,81,21,Tomato
6585,6.7,88,18,Tomato
6586,7.2,80,19,Tomato
6587,6.4,83,22,Tomato
6588,7.5,89,15,Tomato
6589,5.6,84,17,Tomato
6590,6.2,86,16,Tomato
6591,6.4,84,23,Tomato
6592,6.9,83,17,Tomato
6593,6.2,84,22,Tomato
6594,6.3,87,17,Tomato
6595,7,81,16,Tomato
6596,6.9,86,23,Tomato
6597,5.9,87,13,Tomato
6598,5.7,90,18,Tomato
6599,5.6,89,14,Tomato
6600,6.8,84,18,Tomato
6601,7.3,80,12,Tomato
6602,5.6,84,18,Tomato
6603,6.6,87,22,Tomato
6604,6.7,83,19,Tomato
6605,5.8,84,19,Tomato
6606,5.9,84,15,Tomato
6607,6.6,85,15,Tomato
6608,6.4,85,13,Tomato
6609,7.2,85,23,Tomato
6610,5.7,89,22,Tomato
6611,7,83,20,Tomato
6612,6.1,81,13,Tomato
6613,6.2,89,20,Tomato
6614,5.8,82,23,Tomato
6615,5.6,80,15,Tomato
6616,6.7,88,21,Tomato
6617,6,83,23,Tomato
6618,6.4,81,21,Tomato
6619,6.5,87,16,Tomato
6620,6.6,82,19,Tomato
6621,5.6,89,24,Tomato
6622,6,83,23,Tomato
6623,5.7,85,19,Tomato
6624,6.8,90,23,Tomato
6625,7.3,81,19,Tomato
6626,7.3,83,24,Tomato
6627,6.1,83,23,Tomato
6628,7.2,89,12,Tomato
6629,6.5,89,17,Tomato
6630,6.1,87,17,Tomato
6631,6.3,82,13,Tomato
6632,7.1,84,12,Tomato
6633,7,84,14,Tomato
6634,6.1,89,20,Tomato
6635,6.8,89,16,Tomato
6636,7.2,80,17,Tomato
6637,7.2,88,23,Tomato
6638,6.5,81,24,Tomato
6639,5.8,83,19,Tomato
6640,7.2,84,13,Tomato
6641,6.4,88,15,Tomato
6642,6.8,90,17,Tomato
6643,6.3,83,24,Tomato
6644,7.3,88,23,Tomato
6645,7.3,86,18,Tomato
6646,6,81,17,Tomato
6647,7.4,83,24,Tomato
6648,5.9,90,20,Tomato
6649,7.4,90,21,Tomato
6650,6.6,84,22,Tomato
6651,6,83,12,Tomato
6652,5.9,87,21,Tomato
6653,6,89,24,Tomato
6654,6.3,86,17,Tomato
6655,7.3,80,23,Tomato
6656,6,86,14,Tomato
6657,6.7,82,18,Tomato
6658,6,83,19,Tomato
6659,5.7,84,17,Tomato
6660,5.8,82,14,Tomato
6661,6.4,85,20,Tomato
6662,6.3,83,13,Tomato
6663,7.4,87,12,Tomato
6664,5.7,84,16,Tomato
6665,6.4,82,12,Tomato
6666,7.4,81,20,Tomato
6667,5.8,87,19,Tomato
6668,6.3,88,21,Tomato
6669,7.5,83,23,Tomato
6670,6.3,85,12,Tomato
6671,6.7,87,17,Tomato
6672,6.2,83,18,Tomato
6673,7.1,80,23,Tomato
6674,5.7,82,16,Tomato
6675,7.3,80,20,Tomato
6676,5.8,86,15,Tomato
6677,7.1,86,19,Tomato
6678,7.3,83,17,Tomato
6679,7.5,82,23,Tomato
6680,5.9,85,18,Tomato
6681,6.3,87,15,Tomato
6682,6.3,80,23,Tomato
6683,6,81,23,Tomato
6684,5.6,82,22,Tomato
6685,6.9,89,20,Tomato
6686,7.5,83,18,Tomato
6687,6.7,88,22,Tomato
6688,6.9,84,13,Tomato
6689,6,81,16,Tomato
6690,5.7,81,17,Tomato
6691,6.8,86,20,Tomato
6692,6.8,80,14,Tomato
6693,6.1,82,20,Tomato
6694,6.3,81,15,Tomato
6695,5.7,88,23,Tomato
6696,7.1,88,21,Tomato
6697,6.4,80,19,Tomato
6698,6.9,88,23,Tomato
6699,7.1,84,24,Tomato
6700,5.7,86,13,Tomato
6701,6.7,88,22,Tomato
6702,6.5,80,21,Tomato
6703,7.2,83,24,Tomato
6704,5.9,88,16,Tomato
6705,6.9,82,17,Tomato
6706,6.2,89,22,Tomato
6707,6.9,84,23,Tomato
6708,5.8,88,20,Tomato
6709,7.3,82,14,Tomato
6710,7.5,87,20,Tomato
6711,5.8,85,18,Tomato
6712,6.1,87,15,Tomato
6713,5.8,86,18,Tomato
6714,6.7,87,17,Tomato
6715,5.6,87,24,Tomato
6716,5.5,82,21,Tomato
6717,5.8,82,19,Tomato
6718,6.8,89,22,Tomato
6719,6.9,87,16,Tomato
6720,7.1,88,21,Tomato
6721,7.3,80,17,Tomato
6722,6.5,88,18,Tomato
6723,6.4,83,24,Tomato
6724,6.9,85,20,Tomato
6725,7.1,86,23,Tomato
6726,6.2,84,14,Tomato
6727,7,85,17,Tomato
6728,5.5,87,13,Tomato
6729,7,87,14,Tomato
6730,7.1,88,18,Tomato
6731,7.3,88,24,Tomato
6732,7.5,87,13,Tomato
6733,7.2,82,24,Tomato
6734,6.6,87,21,Tomato
6735,7,89,15,Tomato
6736,7.1,84,13,Tomato
6737,6.4,85,15,Tomato
6738,6.8,82,16,Tomato
6739,6.4,85,17,Tomato
6740,6.9,85,21,Tomato
6741,6.4,87,12,Tomato
6742,7.3,87,22,Tomato
6743,6.4,87,15,Tomato
6744,5.9,88,19,Tomato
6745,6,83,22,Tomato
6746,7.4,87,12,Tomato
6747,5.6,89,14,Tomato
6748,7.4,90,15,Tomato
6749,7,87,20,Tomato
6750,6.3,88,20,Tomato
6751,6.7,88,17,Tomato
6752,6.7,81,20,Tomato
6753,6.6,88,13,Tomato
6754,6.8,81,22,Tomato
6755,5.7,90,14,Tomato
6756,6.1,86,20,Tomato
6757,6.6,86,16,Tomato
6758,7,89,18,Tomato
6759,7.4,87,20,Tomato
6760,5.6,85,16,Tomato
6761,6.5,82,21,Tomato
6762,6.7,80,21,Tomato
6763,7.3,87,22,Tomato
6764,6.6,86,24,Tomato
6765,6.6,84,14,Tomato
6766,6.2,90,14,Tomato
6767,6.4,89,16,Tomato
6768,6.7,80,23,Tomato
6769,6.3,85,18,Tomato
6770,6.4,83,23,Tomato
6771,6.9,87,17,Tomato
6772,6,88,13,Tomato
6773,6.5,81,22,Tomato
6774,6.2,87,12,Tomato
6775,5.7,87,21,Tomato
6776,6.5,90,21,Tomato
6777,7,85,16,Tomato
6778,6,89,20,Tomato
6779,7.4,83,22,Tomato
6780,6.3,83,19,Tomato
6781,6.8,81,12,Tomato
6782,6,89,18,Tomato
6783,6.6,80,17,Tomato
6784,7.3,85,21,Tomato
6785,6,81,12,Tomato
6786,7.2,84,22,Tomato
6787,6.7,86,15,Tomato
6788,6.4,87,21,Tomato
6789,6.4,80,16,Tomato
6790,7.2,89,15,Tomato
6791,7,83,16,Tomato
6792,5.8,89,20,Tomato
6793,6.1,87,15,Tomato
6794,6.4,85,18,Tomato
6795,5.9,84,13,Tomato
6796,6.8,90,15,Tomato
6797,5.9,85,15,Tomato
6798,5.8,89,18,Tomato
6799,5.8,82,23,Tomato
6800,7.3,87,21,Tomato
6801,6.2,81,22,Tomato
6802,7.1,82,22,Tomato
6803,6.8,87,24,Tomato
6804,7.5,82,18,Tomato
6805,6.8,89,20,Tomato
6806,7.3,81,15,Tomato
6807,5.7,84,14,Tomato
6808,6.1,82,16,Tomato
6809,5.7,80,14,Tomato
6810,6.6,84,21,Tomato
6811,5.7,86,20,Tomato
6812,6.2,80,14,Tomato
6813,6.3,89,23,Tomato
6814,5.8,86,17,Tomato
6815,6.6,86,19,Tomato
6816,5.8,87,14,Tomato
6817,6.3,81,16,Tomato
6818,6.5,87,20,Tomato
6819,5.8,84,21,Tomato
6820,6.7,87,14,Tomato
6821,6.4,88,14,Tomato
6822,7.1,88,19,Tomato
6823,7.1,88,12,Tomato
6824,6.5,86,16,Tomato
6825,5.6,85,21,Tomato
6826,5.6,81,16,Tomato
6827,6.9,87,12,Tomato
6828,7.3,87,13,Tomato
6829,7.4,89,13,Tomato
6830,6.2,83,24,Tomato
6831,5.6,87,19,Tomato
6832,6.6,85,14,Tomato
6833,7,85,13,Tomato
6834,6.3,85,24,Tomato
6835,7.2,81,20,Tomato
6836,6.4,89,15,Tomato
6837,5.9,80,15,Tomato
6838,6.7,85,22,Tomato
6839,7,89,23,Tomato
6840,6.8,84,18,Tomato
6841,5.5,82,12,Tomato
6842,7.3,82,13,Tomato
6843,6.6,85,24,Tomato
6844,5.8,81,17,Tomato
6845,6.9,80,18,Tomato
6846,6.4,83,14,Tomato
6847,6.4,83,24,Tomato
6848,6.2,85,13,Tomato
6849,5.8,83,13,Tomato
6850,6.8,81,21,Tomato
6851,6.5,86,23,Tomato
6852,7.1,89,21,Tomato
6853,5.5,84,19,Tomato
6854,6.1,84,14,Tomato
6855,7,86,14,Tomato
6856,6.1,87,22,Tomato
6857,6.7,84,12,Tomato
6858,6.2,82,23,Tomato
6859,6.4,89,14,Tomato
6860,5.7,81,21,Tomato
6861,6.2,80,23,Tomato
6862,6.3,85,20,Tomato
6863,5.5,83,16,Tomato
6864,7.3,88,18,Tomato
6865,6.6,84,22,Tomato
6866,5.9,80,24,Tomato
6867,7.4,89,24,Tomato
6868,7.2,81,14,Tomato
6869,7.1,83,19,Tomato
6870,6.1,80,20,Tomato
6871,6.6,82,15,Tomato
6872,7,80,22,Tomato
6873,7,82,16,Tomato
6874,6.7,86,19,Tomato
6875,6,82,21,Tomato
6876,7,81,17,Tomato
6877,6.8,86,14,Tomato
6878,5.7,82,18,Tomato
6879,7,80,22,Tomato
6880,6,90,19,Tomato
6881,5.5,89,20,Tomato
6882,5.6,83,23,Tomato
6883,6.5,85,18,Tomato
6884,7.1,87,14,Tomato
6885,7.1,81,15,Tomato
6886,6.5,84,19,Tomato
6887,6.7,83,13,Tomato
6888,6,85,14,Tomato
6889,6.5,80,23,Tomato
6890,6.1,86,15,Tomato
6891,6,81,17,Tomato
6892,7.4,83,23,Tomato
6893,5.8,85,15,Tomato
6894,5.9,86,14,Tomato
6895,7.3,82,13,Tomato
6896,6.4,90,23,Tomato
6897,6.9,85,20,Tomato
6898,5.5,82,17,Tomato
6899,5.8,81,16,Tomato
6900,6.5,84,14,Tomato
6901,5.6,81,14,Tomato
6902,6.2,89,16,Tomato
6903,5.5,84,14,Tomato
6904,5.6,85,20,Tomato
6905,5.8,82,13,Tomato
6906,7.5,83,19,Tomato
6907,6.4,80,22,Tomato
6908,7.5,85,17,Tomato
6909,7.1,85,14,Tomato
6910,7,81,19,Tomato
6911,6.9,81,20,Tomato
6912,6.4,85,13,Tomato
6913,6.5,81,13,Tomato
6914,7.5,81,16,Tomato
6915,7.4,88,19,Tomato
6916,6.5,86,16,Tomato
6917,6.2,82,23,Tomato
6918,5.9,82,15,Tomato
6919,5.7,84,17,Tomato
6920,7.1,87,19,Tomato
6921,6.4,82,21,Tomato
6922,5.5,84,24,Tomato
6923,7.2,83,14,Tomato
6924,6.7,83,21,Tomato
6925,7,83,18,Tomato
6926,5.6,81,22,Tomato
6927,6.2,83,23,Tomato
6928,5.7,88,13,Tomato
6929,5.5,81,17,Tomato
6930,7.4,89,20,Tomato
6931,5.6,89,19,Tomato
6932,6.5,83,24,Tomato
6933,6.4,81,21,Tomato
6934,7.5,81,12,Tomato
6935,7.2,83,23,Tomato
6936,6.6,86,20,Tomato
6937,6.1,86,23,Tomato
6938,6.5,89,23,Tomato
6939,6.9,80,17,Tomato
6940,7.4,88,17,Tomato
6941,7.3,85,13,Tomato
6942,6.7,89,12,Tomato
6943,7.1,86,13,Tomato
6944,7.3,81,12,Tomato
6945,7.4,82,15,Tomato
6946,5.9,89,13,Tomato
6947,6.1,89,13,Tomato
6948,6.4,88,17,Tomato
6949,6.2,85,24,Tomato
6950,5.9,81,20,Tomato
6951,6.9,85,18,Tomato
6952,5.6,82,23,Tomato
6953,7.2,86,23,Tomato
6954,6.6,86,21,Tomato
6955,6.8,81,23,Tomato
6956,6,81,20,Tomato
6957,7,85,20,Tomato
6958,6,84,18,Tomato
6959,6.8,82,17,Tomato
6960,6.6,88,23,Tomato
6961,6.6,83,13,Tomato
6962,5.9,84,15,Tomato
6963,6.4,89,23,Tomato
6964,5.8,87,20,Tomato
6965,6.3,88,23,Tomato
6966,5.9,90,21,Tomato
6967,6.5,82,20,Tomato
6968,5.7,86,17,Tomato
6969,6.1,90,17,Tomato
6970,6,89,19,Tomato
6971,7.3,88,17,Tomato
6972,5.7,87,17,Tomato
6973,7.2,84,15,Tomato
6974,6.2,88,15,Tomato
6975,6.4,86,14,Tomato
6976,7.3,82,14,Tomato
6977,5.8,84,14,Tomato
6978,6.2,85,24,Tomato
6979,6.9,85,18,Tomato
6980,6.3,84,18,Tomato
6981,7.3,82,16,Tomato
6982,6.7,88,24,Tomato
6983,6.3,81,22,Tomato
6984,7.1,81,18,Tomato
6985,5.6,85,22,Tomato
6986,7.4,83,15,Tomato
6987,5.8,86,21,Tomato
6988,5.5,84,21,Tomato
6989,5.6,90,21,Tomato
6990,5.9,86,21,Tomato
6991,6.1,86,22,Tomato
6992,6.9,81,19,Tomato
6993,7.4,82,16,Tomato
6994,7.4,86,24,Tomato
6995,7.5,82,18,Tomato
6996,6.1,80,14,Tomato
6997,7,84,17,Tomato
6998,7.1,84,18,Tomato
6999,6.5,85,20,Tomato
7000,7,95,13,Tomato
7001,6.4,93,18,Turnip
7002,6.6,94,9,Turnip
7003,6,95,12,Turnip
